osm_id,code,fclass,name,index,type
348857103,2301,restaurant,Pizza Hut,"Panton Street, West End",restaurant
348904266,2301,restaurant,Angus Steakhouse,"Charles II Street, West End",restaurant
348905523,2301,restaurant,HAPPY,"Charles II Street, West End",restaurant
348906434,2725,artwork,The Horses of Helios,"Panton Street, West End",leisure
348924286,2723,monument,George Canning,"Storey's Gate, Westminster",leisure
350404884,2601,bank,RBS,"Blackfriars Station, St. Paul's",finance
350404890,2301,restaurant,Hare & Tortoise,"Blackfriars Station, St. Paul's",restaurant
351771443,2301,restaurant,Byron,"Tavistock Street, Covent Garden",restaurant
352644243,2501,supermarket,Budgens,"Aintree Street, Fulham",shopping
352896510,2301,restaurant,Zen Mondo,"Islington Green, Angel",restaurant
353282064,2205,playground,,"Blackfriars Road, Southwark",leisure
355416945,2601,bank,TSB,"Finsbury Leisure Centre, St. Luke's",finance
357362055,2511,convenience,Arcrose Newsagent,"Cloudesley Road, Angel",shopping
357362063,2201,theatre,Young Actors Theatre,"Charlotte Terrace, Angel",leisure
358941774,2205,playground,,"LSBU (Borough Road), Elephant & Castle",leisure
360948936,2602,atm,NatWest,"Bank of England Museum, Bank",finance
362490476,2205,playground,,"Longford Street, The Regent's Park",leisure
366073062,2602,atm,NatWest,"Devonshire Square, Liverpool Street",finance
366581298,2602,atm,,"Imperial College, Knightsbridge",finance
366999013,2301,restaurant,Da Paolo,"Charlotte Street, Fitzrovia",restaurant
367735598,2724,memorial,Coventry Patmore,"Bayley Street , Bloomsbury",residence
368019301,2301,restaurant,Battersea Grill,"Westbridge Road, Battersea",restaurant
368019302,2301,restaurant,Mansoon,"Westbridge Road, Battersea",restaurant
368019303,2542,bicycle_shop,Phoenix Cycles,"Westbridge Road, Battersea",shopping
368044073,2301,restaurant,YO! Sushi,"Godliman Street, St. Paul's",restaurant
368369090,2201,theatre,Southwark Playhouse,"Harper Road, The Borough",leisure
370407004,2724,memorial,War Memorial,"Kennington Road Post Office, Oval",residence
371063936,2723,monument,Islington Green War Memorial,"Islington Green, Angel",leisure
371188295,2301,restaurant,Dinings,"Seymour Place, Marylebone",restaurant
371514911,2301,restaurant,Brawn,"Wellington Row, Bethnal Green",restaurant
371519726,2721,attraction,Sunday Market,"Bethnal Green Road, Shoreditch",leisure
371525331,2203,cinema,Rich Mix Cinema,"Bethnal Green Road, Shoreditch",leisure
372519414,2301,restaurant,New World,"Frith Street, Soho",restaurant
375914246,2251,sports_centre,,"Shoreditch High Street, Shoreditch",leisure
375928100,2301,restaurant,Dirty Bones,"Bethnal Green Road, Shoreditch",restaurant
376064110,2511,convenience,Virginia Supermarket,"Columbia Road, Shoreditch",shopping
376064198,2511,convenience,Food & Wine,"Norton Folgate, Liverpool Street",shopping
376498074,2511,convenience,A Food & Wine,"Lexham Gardens, Kensington",shopping
376498092,2528,greengrocer,The Garden Basket,"Lexham Gardens, Kensington",shopping
376498113,2568,laundry,Debonair,"Lexham Gardens, Kensington",shopping
377494063,2602,atm,,"Houndsditch, Aldgate",finance
377499499,2301,restaurant,Asta 3,"Braham Street, Aldgate",restaurant
379822526,2568,laundry,Dirty Laundry,"Hartington Road, Stockwell",shopping
379822539,2301,restaurant,Nile Restaurant,"Courland Grove, Wandsworth Road",restaurant
379822551,2568,laundry,LK Express Dry Cleaners,"Courland Grove, Wandsworth Road",shopping
379822567,2511,convenience,Newspoint,"Stewart's Road, Wandsworth Road",shopping
379822616,2511,convenience,Quick Stop Supermarket,"Wandsworth Rd, Isley Court, Wandsworth Road",shopping
381031245,2602,atm,,"Albert Embankment, Vauxhall",finance
381106486,2725,artwork,Locking Piece,"Vauxhall Bridge , Pimlico",leisure
381106509,2723,monument,The Buxton Memorial,"Abingdon Green, Westminster",leisure
381157967,2724,memorial,Emmeline Pankhurst,"Abingdon Green, Westminster",residence
381157973,2723,monument,Richard the Lionheart,"Abingdon Green, Westminster",leisure
382186111,2511,convenience,,"Broadwick Street, Soho",shopping
382400807,2567,travel_agent,Kanoo,"Soho Square , Soho",leisure
382401309,2529,beauty_shop,Singhar Beauty Centre,"Soho Square , Soho",shopping
382513039,2301,restaurant,Refuel,"Broadwick Street, Soho",restaurant
382800994,2723,monument,Abraham Lincoln,"Storey's Gate, Westminster",leisure
383964407,2512,clothes,Vans,"Little Argyll Street, West End",shopping
383964424,2512,clothes,H&M,"Wells Street, Fitzrovia",shopping
383974162,2512,clothes,Uniqlo,"Wells Street, Fitzrovia",shopping
383979085,2521,gift_shop,The Gift Shop,"Wells Street, Fitzrovia",shopping
384759682,2301,restaurant,Nando's,"Wells Street, Fitzrovia",restaurant
384759684,2301,restaurant,Gourmet Burger Kitchen,"Wells Street, Fitzrovia",restaurant
385560797,2301,restaurant,Prezzo,"Belgrave Road, Victoria",restaurant
385560822,2301,restaurant,The Sekara,"Allington Street, Victoria",restaurant
385560830,2301,restaurant,Pronto a Mangia,"Warwick Row, Westminster",restaurant
385560839,2601,bank,Lloyds Bank,"Abingdon Green, Westminster",finance
385560846,2511,convenience,,"Vauxhall Bridge , Pimlico",shopping
385563574,2301,restaurant,Wasabi,"Soho Square , Soho",restaurant
385564233,2517,shoe_shop,Russell & Bromley,"Soho Square , Soho",shopping
385564235,2084,college,UK College of English,"Soho Square , Soho",university
385567438,2084,college,Scott's College,"Soho Square , Soho",university
385592206,2511,convenience,Tesco Express,"Soho Square , Soho",shopping
387121716,2601,bank,HSBC UK,"Notting Hill Gate Station, Notting Hill",finance
387690502,2301,restaurant,Camden Diner,"Arlington Road, Camden Town",restaurant
388111144,2602,atm,,"Bedford Way, Bloomsbury",finance
388116716,2501,supermarket,Sushi Daily,"Earnshaw Street , Covent Garden",shopping
388116720,2301,restaurant,Kikuchi,"Bayley Street , Bloomsbury",restaurant
388118802,2602,atm,,"Belgrove Street , King's Cross",finance
388350087,2501,supermarket,Express Supersave Food & Wine,"Webber Street , Southwark",shopping
390059201,2904,fountain,,"Barbican Centre, Barbican",leisure
390059202,2904,fountain,,"Barbican Centre, Barbican",leisure
390059203,2904,fountain,,"Barbican Centre, Barbican",leisure
390059204,2904,fountain,,"Barbican Centre, Barbican",leisure
390059205,2904,fountain,,"Barbican Centre, Barbican",leisure
390073172,2568,laundry,Barbican Laundrette,"Aldersgate Street, Barbican",shopping
390073174,2511,convenience,Tesco Express,"Aldersgate Street, Barbican",shopping
390073204,2301,restaurant,Barbican Kitchen,"Barbican Centre, Barbican",restaurant
390156404,2561,hairdresser,Timini,"St Martins Close, Camden Town",leisure
390923942,2601,bank,Santander,"Greenland Road, Camden Town",finance
390924597,2516,butcher,Martin's Butchers,"Greenland Road, Camden Town",shopping
390924741,2301,restaurant,Wasabi Sushi & Bento,"Greenland Road, Camden Town",restaurant
390925370,2601,bank,Barclays,"Arlington Road, Camden Town",finance
391041064,2205,playground,,"Brandon Street, Walworth",leisure
391097335,2505,department_store,Marks & Spencer,"Derry Street, Kensington",shopping
391097339,2521,gift_shop,Scribbler,"Derry Street, Kensington",shopping
391097341,2512,clothes,H&M,"Derry Street, Kensington",shopping
391097344,2505,department_store,HEMA,"Derry Street, Kensington",shopping
391097345,2512,clothes,Gap,"Derry Street, Kensington",shopping
391097346,2512,clothes,Hobbs,"Derry Street, Kensington",shopping
391097356,2512,clothes,Jigsaw,"Derry Street, Kensington",shopping
391097370,2301,restaurant,C?te Brasserie,"Derry Street, Kensington",restaurant
391097392,2301,restaurant,Zaika,"De Vere Gardens, Kensington",restaurant
391097397,2301,restaurant,Brunello Bar and Restaurant,"De Vere Gardens, Kensington",restaurant
392107162,2205,playground,,"Bath Street, St. Luke's",leisure
392371206,2561,hairdresser,Jazz's Barbers,"Hansard Mews, Holland Park",leisure
392371207,2568,laundry,Twelve Dry Cleaners,"Hansard Mews, Holland Park",shopping
392374817,2502,bakery,La Martins Bakery,"Queensdale Road, Shepherd's Bush",shopping
392375067,2516,butcher,Nile Butchers,"Queensdale Road, Shepherd's Bush",shopping
392375107,2511,convenience,Swan Foodstore,"Queensdale Road, Shepherd's Bush",shopping
401529125,2515,bookshop,Quinto Bookshop,"Frith Street, Soho",shopping
401529127,2515,bookshop,Koenig Books,"Frith Street, Soho",shopping
401529128,2512,clothes,Andy & Tuly,"Frith Street, Soho",shopping
401529131,2512,clothes,Strange,"Moor Street, Soho",shopping
401529133,2515,bookshop,Henry Pordes Books,"Moor Street, Soho",shopping
401529148,2301,restaurant,Salsa!,"Frith Street, Soho",restaurant
401529159,2505,department_store,TK Maxx,"Earnshaw Street , Covent Garden",shopping
401529164,2301,restaurant,Apricot,"Earnshaw Street , Covent Garden",restaurant
409227628,2511,convenience,Londis,"Aberfeldy Street, Poplar",shopping
409888627,2723,monument,George V,"Abingdon Green, Westminster",leisure
409911784,2725,artwork,Jete,"Vauxhall Bridge , Pimlico",leisure
412410543,2205,playground,,"Great Dover Street, The Borough",leisure
413596123,2401,hotel,St Giles Hotel,"Bayley Street , Bloomsbury",residence
415431044,2084,college,EC,"Bury Place, Holborn",university
415822145,2516,butcher,Freeman's Butchers,"Alderney Street, Pimlico",shopping
416380417,2203,cinema,Cineworld,"Neville Gill Close, Wandsworth",leisure
416381278,2501,supermarket,Waitrose,"Neville Gill Close, Wandsworth",shopping
416995742,2511,convenience,Tesco Express,"Clarges Street, Mayfair",shopping
418209974,2601,bank,Halifax,"Disraeli Road, Putney",finance
418215043,2511,convenience,Best-one,"Disraeli Road, Putney",shopping
418345874,2301,restaurant,Bar+Block Steakhouse,"Birkenhead Street, King's Cross",restaurant
418493182,2205,playground,,"Tanner Street, Bermondsey",leisure
418799855,2301,restaurant,Giraffe,"Belgrave Road, Victoria",restaurant
419006541,2401,hotel,Saint Georges Hotel,"Broadcasting House, Marylebone",residence
421317867,2401,hotel,Megaro Hotel,"Belgrove Street , King's Cross",residence
422117283,2301,restaurant,Ladur¨¦e,"Tavistock Street, Covent Garden",restaurant
425442524,2511,convenience,Sainsbury's Local,"Birkenhead Street, King's Cross",shopping
426919126,2723,monument,Sir Hugh Myddleton Memorial,"Islington Green, Angel",leisure
426919126,2725,artwork,Sir Hugh Myddleton Memorial,"Islington Green, Angel",leisure
427931755,2401,hotel,Howard Winchester,"Belgrove Street , King's Cross",residence
427931756,2401,hotel,European Hotel,"Belgrove Street , King's Cross",residence
427931757,2401,hotel,Hotel Montana,"Belgrove Street , King's Cross",residence
427931758,2401,hotel,Elmwood Hotel,"Belgrove Street , King's Cross",residence
428059030,2602,atm,,"Birkenhead Street, King's Cross",finance
428964040,2301,restaurant,Ebury Restaurant and Wine Bar,"Eccleston Place, Victoria",restaurant
428964044,2511,convenience,Londis,"Elizabeth Bridge, Victoria",shopping
429269953,2601,bank,Lloyds Bank,"Birkenhead Street, King's Cross",finance
429269997,2401,hotel,Travelodge,"Birkenhead Street, King's Cross",residence
430433217,2601,bank,,"Ampton Street , Clerkenwell",finance
430436859,2511,convenience,King' X Food & Wine,"Belgrove Street , King's Cross",shopping
430439773,2543,doityourself,,"Ford Road, Old Ford",shopping
430440758,2521,gift_shop,Snap,"Ford Road, Old Ford",shopping
430442357,2301,restaurant,Roman Tandoori,"Ford Road, Old Ford",restaurant
430443306,2401,hotel,Carlton Hotel,"Belgrove Street , King's Cross",residence
430443724,2401,hotel,Rough Luxe,"Belgrove Street , King's Cross",residence
430443834,2401,hotel,Carlisle Hotel,"Belgrove Street , King's Cross",residence
430444169,2401,hotel,Clifton Hotel,"Belgrove Street , King's Cross",residence
430461872,2602,atm,,"Cleveland Way, Stepney",finance
430634390,2511,convenience,Bash,"Warwick Square, Pimlico",shopping
430634393,2515,bookshop,Classic Bindings,"Warwick Square, Pimlico",shopping
431230199,2602,atm,,"Bury Place, Holborn",finance
431358138,2401,hotel,Royal National Hotel,"Bedford Way, Bloomsbury",residence
432038551,2725,artwork,Giant Flower,"Wendon Street, Old Ford",leisure
432038702,2725,artwork,Giant Flower,"Wendon Street, Old Ford",leisure
432385414,2724,memorial,Bryant and May War Memorial,"Bow Church Station, Bow",residence
432426320,2511,convenience,Parnell Mini Market,"Wendon Street, Old Ford",shopping
433168012,2511,convenience,Old Ford Super Market,"Wendon Street, Old Ford",shopping
433435166,2511,convenience,Bow Cash & Carry,"Bow Church Station, Bow",shopping
433435168,2561,hairdresser,Noor,"Bow Church Station, Bow",leisure
433673387,2561,hairdresser,Barber¡¯s Inspiration,"Wendon Street, Old Ford",leisure
434557538,2723,monument,Cobden statue,"Harrington Square 1, Camden Town",leisure
438170509,2009,courthouse,Principal Registry of the Family Division,"Red Lion Street, Holborn",residence
439237930,2511,convenience,Lo-Cost Supermarket,"New Kent Road, The Borough",shopping
439238513,2301,restaurant,Wabi Shebele,"New Kent Road, The Borough",restaurant
439421478,2601,bank,NatWest,"Limburg Road, Clapham Junction",finance
439562279,2542,bicycle_shop,Fat Tire Bike Tours,"Black Lion Gate, Kensington Gardens",shopping
441128515,2505,department_store,Marks & Spencer,"Limburg Road, Clapham Junction",shopping
441193903,2301,restaurant,Banana Tree,"Limburg Road, Clapham Junction",restaurant
441194481,2301,restaurant,Nando's,"Limburg Road, Clapham Junction",restaurant
441199819,2515,bookshop,Waterstones,"Limburg Road, Clapham Junction",shopping
441201195,2301,restaurant,Hana,"Limburg Road, Clapham Junction",restaurant
441698041,2301,restaurant,EV,"Blackfriars Road, Southwark",restaurant
441948421,2721,attraction,South Bank Book Market,"Belvedere Road 1, South Bank",leisure
441949961,2724,memorial,Upholders' Hall,"Godliman Street, St. Paul's",residence
441950766,2724,memorial,The UK Firefighters National Memorial,"Godliman Street, St. Paul's",residence
441958984,2725,artwork,The Young Lovers,"Godliman Street, St. Paul's",leisure
441958985,2724,memorial,Old Change,"Godliman Street, St. Paul's",residence
441958989,2724,memorial,St. Paul's School,"Queen Victoria Street, St. Paul's",residence
441966152,2724,memorial,Newgate,"Newgate Street , St. Paul's",residence
441976393,2724,memorial,Site of the Saracen's Head Inn,"Farringdon Street, Holborn",residence
441983867,2724,memorial,National Submarine War Memorial,"Temple Gardens, Temple",residence
441984203,2724,memorial,Nelson Mandela,"Belvedere Road 1, South Bank",residence
442330100,2561,hairdresser,,"New Kent Road, The Borough",leisure
442330101,2568,laundry,,"New Kent Road, The Borough",shopping
442330102,2561,hairdresser,Standard Cuts,"New Kent Road, The Borough",leisure
442330105,2511,convenience,New Kent Road General Store,"New Kent Road, The Borough",shopping
442374128,2601,bank,HBL Bank,"Philpot Street, Whitechapel",finance
442374152,2602,atm,,"Philpot Street, Whitechapel",finance
442538227,2301,restaurant,Dragon Castle,"Strata, Elephant & Castle",restaurant
442599745,2602,atm,,"New Kent Road, The Borough",finance
443032105,2301,restaurant,Ziani,"Flood Street, Chelsea",restaurant
443032596,2301,restaurant,PizzaExpress,"Flood Street, Chelsea",restaurant
443404498,2512,clothes,Trilogy,"Cadogan Gardens, Chelsea",shopping
443404505,2512,clothes,Dubarry of Ireland,"Cadogan Gardens, Chelsea",shopping
443404521,2512,clothes,Free People,"Cadogan Gardens, Chelsea",shopping
443404524,2512,clothes,Hayley Menzies,"Cadogan Gardens, Chelsea",shopping
443404546,2301,restaurant,Saatchi Gallery Bar & Brasserie,"Cadogan Gardens, Chelsea",restaurant
443404555,2301,restaurant,Manicomio,"Cadogan Gardens, Chelsea",restaurant
443404563,2561,hairdresser,Richard Ward,"Cadogan Gardens, Chelsea",leisure
443404588,2512,clothes,Franchetti Bond,"Cadogan Gardens, Chelsea",shopping
443404591,2301,restaurant,Comptoir Libanais,"Cadogan Gardens, Chelsea",restaurant
443418093,2544,furniture_shop,Roman Furniture,"Ford Road, Old Ford",shopping
443418095,2511,convenience,Tolga Supermarket,"Ford Road, Old Ford",shopping
443418099,2529,beauty_shop,Roman Nails,"Ford Road, Old Ford",shopping
443418103,2529,beauty_shop,Reids Hair & Sunbed,"Ford Road, Old Ford",shopping
443448637,2724,memorial,Seigfried Sassoon MC,"Horseferry Road, Westminster",residence
443448638,2724,memorial,Sir Michael Balcon,"Smith Square, Westminster",residence
443449147,2725,artwork,Knife Edge Two Piece,"Abingdon Green, Westminster",leisure
443465637,2567,travel_agent,Roman Travel,"Ford Road, Old Ford",leisure
443465638,2529,beauty_shop,Pretty Little Nails,"Ford Road, Old Ford",shopping
443465639,2502,bakery,The Eggfree Cake Box,"Ford Road, Old Ford",shopping
